id,timestamp,user_screen_name,user_name,retweets,favorites,State,text,polarity
5.32E+17,10/11/2014 7:38,228342202,Saladin,0,0,Johor,Rakyat Marhaen tak boleh lari ke mana. That's y GST is most suitable for Malaysia. #LogikMatMaslan,Negative
5.32E+17,11/11/2014 7:57,550664005,sfddn.,0,0,Johor,@rosmanpositivo Kalau sudah di kenakan GST nanti  taktahulah adakah saya masih mampu lagi untuk bersarapan di Malaysia.,Negative
5.32E+17,12/11/2014 11:34,38817527,Nadia,0,0,Selangor,GST nak dekat ni  macam-macam la propaganda kau dengan transgender #mediaconsconcious,Neutral
5.47E+17,12/11/2014 15:01,820744771,bullyotvs97,0,0,Selangor,butoh ah GST FUCK GST,Negative
5.33E+17,12/11/2014 21:43,603798669,Marikh,0,0,Johor,'Biarlah mungkin dgn cara itu dia dapat tolong mak dia ke bagi makan kat adik dia ke  GST kat Malaysia ni dah naik 6% taw! Nangis aku. Huh,Negative
5.33E+17,12/11/2014 21:51,220366447,Amir Rusydi,0,0,Johor,Zahid Hamidi ni dia cakap rakyat Malaysia jangan memilih kerja sbb dah ada gaji minima. Tapi harga barang tak turun  kena gst lagi adala.,Negative
5.33E+17,12/11/2014 22:05,1634907650,airwolf???,0,0,Johor,Syria yang tengah perang pun main bolasepak lagi ok dari Malaysia bakal melaksanakan GST..,Negative
5.33E+17,12/11/2014 22:05,1634907650,yeen takda,0,0,Melaka,Syria yang tengah perang pun main bola sepak lagi ok dari Malaysia bakal melaksanakan GST..,Negative
5.33E+17,13/11/2014 0:01,628179317,Abrar Sadiq,0,0,Johor,GST .Dilaksanakan di beberapa negara maju yang kadar kenaikan harga barangnya rendah . Di malaysia sekarang   kadar kenaikannya tnggi .,Negative
5.33E+17,13/11/2014 0:15,1043630418,#RstaRcktclothing,0,0,Johor,Dgn hrga mnyak yg naik Gst lg taun dpn kes sepol yg xsetel2  cite astro yg makin cilake harga rkok naik ko rase ap lg hrpan org Malaysia,Negative
5.44E+17,13/11/2014 13:09,373924264,??,0,0,Selangor,GST pun ada lagu. ,Neutral
5.33E+17,13/11/2014 14:21,17103078,Stewart Tan,0,0,Selangor,"GST coming soon!"""" Best excuse to shop more!",Negative
5.33E+17,13/11/2014 22:37,846903536,Kid A,3,0,Johor,Sebenarnya banyak benda yang orang Malaysia ni tak puas hati JPJ  Internet  GST dll. Cuma diorang malas nak bising depan2 je.,Negative
5.33E+17,14/11/2014 0:32,2889673374,Anok Kelate???,3,0,Johor,Dulu: Malaysia = ANWAR Malaysia = KRONI Malaysia = MINYAK Lepas Tu: Malaysia = GST Sekarang: Malaysia = PONDAN!!!,Negative
5.45E+17,14/11/2014 14:02,1017268658,sofea,0,0,Selangor,gst ni baguslah,Positive
5.33E+17,14/11/2014 14:23,528662296,MHMDFRD,1,0,Johor,Ada deg pun dikira miskin. Dah tuh kenapa nak sangat buat gst? ramai rakyat malaysia nih miskin,Negative
5.45E+17,14/11/2014 15:49,1068508034,fadhli iqbal,2,0,Selangor,kami nak makan free. bukan ceramah gst.,Negative
5.33E+17,14/11/2014 21:40,265909611,RTM Malaysia,0,0,Johor,"#RTMGST101 : Anda perlu berdaftar? Nantikan """"GST & PENIAGA"""" secara langsung  9.05 mlm Ahad ini @tv1_rtm @MOFmalaysiapic.twitter.com/AN8eZfaToT",Neutral
5.33E+17,14/11/2014 23:17,127451953,Fadzlee,0,0,Johor,Kadang kadang mereka politik gst macam sebelum ni Malaysia bebas cukai. Pelik betul,Positive
5.34E+17,16/11/2014 1:07,574118963,Zaitol Adhar,0,0,Johor,RT @zeekay15: RT @zakhir69: Siri jelajah GMB - GST Malaysia.semua usahawan dijemput hadir @gstmalaysiainfopic.twitter.com/YGJR8ucgT0,Neutral
5.34E+17,16/11/2014 10:24,265909611,RTM Malaysia,2,0,Johor,"#RTMGST101 Nantikan kupasan """"GST & PENIAGA"""" secara langsung pukul 9.05 malam ini bersama @sayedmunawar di @tv1_rtmpic.twitter.com/r1D9esApWi",Neutral
5.34E+17,16/11/2014 16:30,402939921,Eh! Pai,0,0,Johor,Aik air batu malaysia pun GST gak pe naik seposen . Jadah dia!,Negative
5.34E+17,16/11/2014 16:32,497797474,Nadzreen,0,0,Selangor,Kuah kari 50sen? Kesan GST. LoL pic.twitter.com/qIRjew71kb,Negative
5.46E+17,16/11/2014 17:08,55760250,oi erine ?,0,0,Selangor,Tepu otak kejap bual akaun GST dengan kak ros.,Neutral
5.34E+17,16/11/2014 19:56,2223412682,PeriKayangan ,1,0,Selangor,"@_FunnyMalaysian: Bebudak yg belajar akaun  apa komen korang pasal GST ?""""cc @rahmandaughterr @RaraFertibeetty @doraemonruby27",Neutral
5.34E+17,16/11/2014 20:22,2182027680,apiz ipin,0,0,Johor,@ErrySulaiman xsuka ade GST erk?? Kuar dri malaysia #perli,Negative
5.46E+17,16/11/2014 21:13,310035546,Ammar Azizan,0,0,Selangor,Bila duduk saja2 terfikir pulak apa la akan jd dgn ngra kita nnti apabila gst dilaksanakan..adakah kebaikan akan kita dpt or sebaliknya??,Neutral
5.34E+17,16/11/2014 21:18,39445002,Zakwan Khidzir,0,0,Selangor,@_kamaaaa Haha bagus. Dia bagi penerangan tentang GST. Boleh tanya live kalau tak faham GST. Ada kuiz lagi. Hehe,Neutral
5.34E+17,16/11/2014 21:32,1409272446,Muslih,1,1,Johor,Maybe Singaporean yg pindah Malaysia ni bley pindah Thailand AQ rasa sebab Malaysia pon wat gst. Haha. Kbye,Negative
5.34E+17,16/11/2014 21:36,2404749721,Yurie,0,0,Johor,@RTM_Malaysia bagaimana jika sesetengah syarikat yg berpendapatan rm500k kebawah utk dikenalpasti oleh pelanggan berdaftar dibawah GST ?,Neutral
5.34E+17,17/11/2014 20:22,373779814,Alamin,0,0,Johor,Kalaulah gst dilaksanakan tahun depan apalah jadi dekat Malaysia.,Negative
5.34E+17,17/11/2014 23:51,889084202,nz,0,0,Johor,This! ?��@mhdarff: orang kaya makin kaya. orang susah makin susah. salam gst buat rakyat malaysia ?��,Negative
5.35E+17,18/11/2014 8:29,568498274,Muhammad Hakim,0,0,Johor,ajak kawen siam kes malaysia kawen un da gst,Negative
5.35E+17,18/11/2014 8:42,463842617,Ryan Ridz,0,0,Johor,Bila dorg kata xfhm gst. Sy xpelik. Mcm mn nk fhm  Bhs Kebangsaan pn xreti.. Tp mgaku Malaysia.. @NajibRazakpic.twitter.com/qD77ZURwOS,Positive
5.45E+17,18/11/2014 13:34,280503322,????? ????? ?????,0,0,Selangor,Kau rasa kau dah tahu semua benda pasal GST  but you dont. Lagi bnyak kau belajar lagi serabut kepala kau,Negative
5.45E+17,18/11/2014 13:34,975191246,??,2,1,Selangor,Iklan gst,Neutral
5.45E+17,18/11/2014 13:36,1585402908,Kylaaa,0,0,Selangor,and sengaja je ktorg ungkit isu GST ,Negative
5.35E+17,18/11/2014 22:11,377334270,Siapa itu.,2,1,Johor,RON 95 jatuh ringgit Malaysia 1.80 pon cantik.rakyat sayang kat awak.GST tade.harga barangan semua turun.cukai tade pehhh Malaysia boleh!,Positive
5.35E+17,18/11/2014 23:20,173042982,fit,0,0,Selangor,@n_izzah spesifikasi buku yg kena gst tu macam mana ye ?,Neutral
5.46E+17,19/11/2014 12:59,440224775,Safiq Yusof,1,0,Selangor,gst tak membebankan,Positive
5.46E+17,19/11/2014 13:04,338949378,MSO,1,0,Selangor,Politik org Melayu takut utk terus terang. Pemimpin Melayu rela menipu dan bohong. Salah satu GST kata tak ada kesan kenaikan harga brg.,Negative
5.46E+17,19/11/2014 13:49,210764922,Ayie??,0,2,Selangor,Keluar duit kt atm kena gst..pasneh berak pon kena gst aku rasa.. ,Negative
5.35E+17,19/11/2014 16:23,611506066,rosdi rahmat,0,0,Johor,Mengurangkan kos perniagaan merupakan antara faedah #GST #jp12 #malaysia kewajarannya harga barang akan turun jika perniaga lebih prihatin,Positive
5.35E+17,19/11/2014 17:46,2802311738,GSTkini,0,0,Johor,kadar paling rendah di ASEAN  RT @adlanhjahmad: #GST akn dilaksanakn berkuatkuasa 1 April 2015 dengan kadar 6% #jp01 #malaysia,Positive
5.35E+17,19/11/2014 18:17,2837698502,The Writer,0,0,Johor,Tahun 2015 isi rumah rakyat Malaysia ialah RM10000 minima   GST + Minyak + harga barang + harga rumah + tol. @NajibRazak @rafiziramli,Negative
5.35E+17,19/11/2014 21:04,1448779165,occult,0,0,Johor,@ahmadsyimirazri awak patut bangga datuk najib buat GST tau. Terus Malaysia maju. Tengok monorel sungai melaka  tiangnya macam neelofa tau,Negative
5.35E+17,19/11/2014 22:43,45613268,fLaQue Qurayzoriuess,5,4,Selangor,#GST #PPUM #PU3UM #PenPu3UMpic.twitter.com/UHYrj4vQkh,Neutral
5.35E+17,19/11/2014 23:24,224134755,AZR,0,1,Johor,'books not bombs' at london #FreeEducation  'book not to be taxed' - Malaysia dilema gst.,Negative
5.46E+17,20/11/2014 1:00,705540901,HangLEKUK,0,0,Selangor,Hatta adapun yang sedemikian rupa adanya Waktu seumpama ini RTM2 dipenuhi dengan iklan gst. Wassalam,Neutral
5.35E+17,20/11/2014 12:58,450313070,Amiracles,0,1,Johor,aku bukanlah seorang yang pandai dalam ekonomi tapi aku tahu Malaysia laksanakan GST pada masa yang sangat tidak sesuai #justsaying,Negative
5.35E+17,20/11/2014 13:41,598946267,zarihan,0,0,Melaka,Kn  #GST diperkenalkn? Ia mrupakn sistem percukaian yg lbh baik & lebih adil bandingCJP (cukai jualan & perkhdmtn) #jp11 #malaysia,Neutral
5.35E+17,20/11/2014 13:42,598946267,zarihan,0,0,Melaka,#GST   adalah cukai kepenggunaan yg dikenakn ke atas barang dan perkhidmatan di   semua peringkat perniagaa #jp11 #malaysia,Neutral
5.35E+17,20/11/2014 13:42,598946267,zarihan,0,0,Melaka,#GST  mula dilaksanakn di Perancis seawal thn 1950an & kini lebih 160 ngra telah   melaksanakn GST #jp11 #malaysia,Neutral
5.35E+17,20/11/2014 13:42,598946267,zarihan,0,0,Melaka,Kadar   #GST : 6% manakala Threshold GST : RM500 000 #malaysia #jp11,Neutral
5.35E+17,20/11/2014 13:42,598946267,zarihan,0,0,Melaka,Mengurangkan   kos perniagaan merupakan antara faedah #GST #jp11 #malaysia,Positive
5.35E+17,20/11/2014 13:47,598946267,zarihan,0,0,Melaka,Di   ASEAN  hanya Malaysia  Mynmar dan Brunei yg masih belum melaksankan #GST #jp11 #malaysia,Neutral
5.35E+17,20/11/2014 13:47,598946267,zarihan,0,0,Melaka,Bagi   tujuan sosio-ekonomi  barang & perkhidmatan tertentu tidak dikenakan   #GST #jp11 #malaysia,Positive
5.35E+17,20/11/2014 13:50,473332859,Paksu Amirul,0,0,Johor,Bab GST laju je nak laksana.. Hukum hudud tu sampai sekarang dok kaji.. Tak hairan la jenayah kat Malaysia makin banyak..,Negative
5.35E+17,20/11/2014 13:50,598946267,zarihan,0,0,Melaka,#GST   akn dilaksanakn berkuatkuasa 1 April 2015 dengan kadar 6% #jp11 #malaysia,Neutral
5.35E+17,20/11/2014 13:50,598946267,zarihan,0,0,Melaka,Kerajaan   tidak akan mengenakan #GST ke atas komponen atau barangan yang menjadi   keperluan asas masyarakat #jp11 #malaysia,Neutral
5.35E+17,20/11/2014 17:00,2191978501,BN for Malaysia,0,1,Johor,"#GST: """"Jumlah syarikat yang mendaftar untuk GST mencecah 153 514 sehingga 19 November 2014"""" -Kastam Malaysia",Neutral
5.35E+17,20/11/2014 17:02,257975602,Margono,1,0,Johor,Malas dah aku nak layan budak gomen yg jadi admin gst malaysia tu,Negative
5.36E+17,21/11/2014 3:03,96933002,APIT,0,0,Selangor,@FaizRani @YSyafiq @izznsrz ke nak aku caj gst skali? Hahahaha,Negative
5.36E+17,21/11/2014 16:28,66539188,Hamizanhmsn,0,0,Selangor,Dgn GST dan subsidi myk ditarik. Tak mustahil Rafizi akan jd PM dlm masa terdekat. @rafiziramli,Negative
5.36E+17,21/11/2014 19:36,711699194,?m??��,0,1,Selangor,"@WeAreKL: Subsidi minyak takde  GST  well...alhamdulillah syukur nikmat  Malaysia maju rakyat selamat."""" Janji Malaysia aman ",Negative
5.36E+17,21/11/2014 20:06,740905418,Silversoul,0,0,Selangor,No more subsidy for petrol next year and +tax GST..,Negative
5.36E+17,21/11/2014 20:08,833480736,hilmi,0,0,Johor,Minyak naik Astro naik GST  syukur Malaysia masih aman.,Negative
5.36E+17,21/11/2014 20:32,272957157,MohdFaizan,1,1,Selangor,Majlis penerangan #GST bahagian bukit bintang @PPUMOnline @NajibRazak @Khairykj @ahmadmaslan,Neutral
5.36E+17,22/11/2014 9:32,2711673438,yunus yusof,0,0,Selangor,GST no oil subsidize. Anyone tell me what next. #Malaysiakuaman,Negative
5.36E+17,22/11/2014 10:56,314672663,Amirul Mukmin,0,0,Selangor,Persepi kos harga brang naik kerana gst tidak tepat..thniah menteri ..semakin hari semakin berkaliber ayat anda,Negative
5.36E+17,22/11/2014 11:33,225093044,Bulan,0,0,Johor,pendapatan perkapita rakyat malaysia xssuai utk GST..untg kt negara jer tp rakyat mati kebulur nty..aiyaa aku pon da rse takut ngn GST nie,Negative
5.36E+17,22/11/2014 12:13,2356214682,[?��T?��],0,0,Johor,Penat & berbuih kerajaan malaysia buat penerangan pasal #GST  tpi macai tetap meroyan dan cri helah utk hasut rakyat Tu la tanda2 puak ngok,Positive
5.47E+17,22/11/2014 15:34,301993665,Mira,0,0,Selangor,Keluar duit kat atm pon kene gst ,Negative
5.36E+17,22/11/2014 18:21,206693881,MYDIN,0,0,Johor,Siapa yg menemuramah DW @ameermydin tu?? Jgn lupa mnonton RTM1  9.05mlm esok (23Nov) @SabaFM @RTM_Malaysia #GST #RTMpic.twitter.com/Y7H2ZtWtal,Neutral
5.36E+17,22/11/2014 20:14,604349186,-.-,2,0,Johor,@ZafranAkmal_ @PutraREFORMASI @barisannasional tol bkl naik 2015.mnteri da duk dsak ptrajaya tu.sblm gst.myb 70% rkyat malaysia akn bankrup.,Neutral
5.36E+17,22/11/2014 21:33,375283481,PENGHASUT RAKYAT,12,0,Johor,Kenaikan Harga Rumah Naik di Malaysia 2015 (4% ?�� 6%) Angkara GST Malaysia! Bersedia?Gaji Rakyat Malaysia? pic.twitter.com/ielEnq2vtq,Negative
5.36E+17,22/11/2014 21:35,375283481,PENGHASUT RAKYAT,5,0,Johor,Ahmad Maslan yang mengatakan harga barang akan turun harga rumah di Malaysia akan turun selepas GST. Percayalah Tolonglah percaya,Negative
5.36E+17,22/11/2014 22:05,555763343,WanJepon,0,0,Johor,Harga Honda CRZ naik 180k. Wauuu #honda #Malaysia #GST,Negative
5.36E+17,22/11/2014 22:30,309572645,acino ????,0,1,Selangor,@twt_gagalis dia takde kerja or dia pikir GST atau dia homo,Negative
5.36E+17,23/11/2014 7:30,265909611,RTM Malaysia,1,0,Johor,Ikuti S/L GST 101 pukul 9.05 malam ini di @tv1_rtm. Sertakan pandangan dan komen anda dengan hashtag #RTMGST101pic.twitter.com/8fvYM427fv,Neutral
5.36E+17,23/11/2014 13:13,46307186,Nor Hisham Mohamed,2,1,Melaka,aku baru lepas dengar ceramah GST tu. penceramah kabo malaysia ambik masa 30 tahun buat kajian sebelum nak laksana GST ni.,Neutral
5.36E+17,23/11/2014 13:51,132017702,Caki,0,0,Melaka,"@AmriRazak: Singapore ada 7% gst. Tapi pehal barang dia lagi murah dari Malaysia? Pe hulll?"""" @cheqkeyroll mohon jelaskan.",Neutral
5.36E+17,23/11/2014 14:24,575934455,SAM KONG MENG,0,0,Melaka,Jom kita guna pengangkutan awam.. kurangkan kesesakan dan tiada GST #jp02 #malaysia,Negative
5.36E+17,23/11/2014 14:25,575934455,SAM KONG MENG,0,0,Melaka,Masuk U! Yuran Pengajian IPT tiada #GST #jp02 #malaysia .,Neutral
5.36E+17,23/11/2014 16:57,1097637552,Syera's,0,0,Melaka,buku pun kena gst ke? parokk malaysia,Negative
5.36E+17,23/11/2014 19:07,601611108,N S,1,0,Melaka,menyampah la tgok malaysia main.shukur adan tu amenda bg main.dgn ron95 x da subsisdi GST pulak lg.jenayah makin meningkat.Apa Malaysia ni??,Negative
5.37E+17,23/11/2014 21:40,206693881,MYDIN,0,1,Johor,Fahami GST dlm sektor peruncitan bersama Mat GST & DW @ameermydin  RTM1 kini @SabaFM @RTM_Malaysia #GST #MYDINpic.twitter.com/NFiJJdtzZj,Neutral
5.37E+17,23/11/2014 23:30,93530715,NorlidaJamil,0,0,Johor,@fariskokoro yup tp msih ad je kuliah2..bkn sebarangan ulama' tu malaysia oh malaysia  gara2 mnjwb soalan hukum gst hmm..,Negative
5.37E+17,23/11/2014 23:45,110519123,R M Amiruddin,1,1,Johor,"Kecualikan GST ke atas pinjaman kakitangan awam""""? Kakitangan swasta bukan rakyat Malaysia jugak ke? Hmmm.",Negative
5.37E+17,24/11/2014 16:58,74458638,tehtarikgelasbesar,4,5,Johor,"Last RT. Hanya di Malaysia saja ada """"sembang santai"""" pasal GST. Dia ingat hal2 percukaian ni benda santai je kot.",Negative
5.37E+17,25/11/2014 10:50,99042542,safwan143,0,0,Selangor,Rupanya pinjaman staf k'jaan melalui potongan gaji (Angkasa) ada GST jgk. #kerajaan #gst #aptb #barutahu,Negative
5.47E+17,25/11/2014 20:46,993098851,?,0,2,Selangor,Esok nk pi daftar GST laa  jom ah,Positive
5.37E+17,26/11/2014 12:38,2324896776,abdulmalek,0,0,Melaka,Dalam keadaan ekonomi yang kukuh singpore buat GST ambil masa 2 tahun untuk kukuhkan balik ekonomi. Malaysia mcmana ? @AbdMalekHussin,Neutral
5.37E+17,26/11/2014 12:39,2324896776,abdulmalek,0,0,Melaka,Malaysia buat GST sbb nak hutang negara ke ? @n_izzah,Neutral
5.37E+17,26/11/2014 14:17,635983983,Rorschach,0,0,Johor,"@IqRoze: TG Syeikh Nuruddin Marbu Al Banjari Al Makki dah lama berprogram kat Malaysia la. Hmmm."""" kan  ni semua GST punya psl",Negative
5.38E+17,26/11/2014 21:42,596170213,D,0,0,Johor,Malaysia kalah gst tetap ada ,Negative
5.38E+17,26/11/2014 22:17,432570072,Qayyum Nasaruddin,0,0,Selangor,@sabrinacassiope sebab gst ye?,Neutral
5.47E+17,27/11/2014 8:47,420381252,??? ??????,0,0,Selangor,Gst? Daftar lah segera? hmmm ,Neutral
5.38E+17,27/11/2014 9:03,2163037771,gst wiarta,0,0,Johor,@detikcom Ganyang Pembalak hutan apalagi yg membalak orang Malaysia  tidak sejengkalpun tanah ini boleh dikuasai oleh orang Asing,Negative
5.38E+17,27/11/2014 9:33,41479086,Syafiq al-Mahdaly,0,0,Johor,Bila gst diperkenalkan  aku yakin rakyat Malaysia akan semakin peka dengan perbelanjaan kerajaan khususnya orang Melayu.,Positive
5.47E+17,27/11/2014 10:54,993098851,?,0,2,Selangor,Ustaz aku ckp  kbnyakkan negara orang kafir mngamal kan GST,Neutral
5.38E+17,27/11/2014 13:07,1568638255,Mr & Mrs Y,0,0,Johor,Bosan. Mantot cakap tak suka gst kerajaan dah bagi masa yang cukup untuk berambus dari malaysia.,Positive
5.38E+17,27/11/2014 23:21,100462094,Fathi Adha Muhammad,0,0,Selangor,@IzzahAtirah01 gst tu utk kayakan krajaan...huhu,Negative
5.47E+17,28/11/2014 8:52,420208665,D I L L A,0,0,Selangor,Seramnya dengar pasal GST ni..,Negative
5.38E+17,28/11/2014 10:36,473515084,MHR,0,0,Johor,gst: penyundal kelangsungan ekonomi malaysia,Negative
5.38E+17,28/11/2014 14:23,325997936,cinta4MALAYSIA,0,0,Melaka,RTM_Malaysia: Bilangan syarikat mendaftar bagi Cukai Barang dan Perkhidmatan (GST) berjumlah 170 044 pada 27 November ... ...,Neutral
5.38E+17,28/11/2014 14:35,2864959515,penang mai,0,0,Johor,- RTM_Malaysia: Bilangan syarikat mendaftar bagi Cukai Barang dan Perkhidmatan (GST) berjumlah 170 044 pada 27 November ... ... ............,Neutral
5.38E+17,28/11/2014 14:37,2864959515,penang mai,0,0,Johor,RTM_Malaysia: Bilangan syarikat mendaftar bagi Cukai Barang dan Perkhidmatan (GST) berjumlah 170 044 pada 27 November ... ... ....... . #...,Neutral
5.38E+17,28/11/2014 16:20,325997936,cinta4MALAYSIA,0,0,Melaka,"RTM_Malaysia: #RTMGST101 Bersama En. Lau Thye Mun  Penolong Pengarah Kastam membincangkan """"GST & SEKTOR HARTANAH"""" dalam siaran... ...",Neutral
5.38E+17,28/11/2014 20:19,265909611,RTM Malaysia,1,0,Johor,"#RTMGST101 GST 101 - """"GST & SEKTOR HARTANAH"""" bersama En. Lau Thye Mun  Pen Pengarah Kastam Ahad  9.05 mlm di @tv1_rtmpic.twitter.com/Ye3h9A8ScC",Neutral
5.38E+17,28/11/2014 20:41,325997936,cinta4MALAYSIA,0,0,Melaka,"RTM_Malaysia: #RTMGST101 GST 101 - """"GST & SEKTOR HARTANAH"""" bersama En. Lau Thye Mun  Pen Pengarah Kastam Ahad  9.05 mlm di tv1_rtm ...",Neutral
5.38E+17,28/11/2014 22:59,2887100731,penang kita,0,0,Johor,"RTM_Malaysia: #RTMGST101 Bersama En. Lau Thye Mun  Penolong Pengarah Kastam membincangkan """"GST & SEKTOR HARTANAH"""" dalam siaran... ... ......",Neutral
5.38E+17,28/11/2014 23:01,2891514055,Penang Mari,0,0,Johor,"- RTM_Malaysia: #RTMGST101 Bersama En. Lau Thye Mun  Penolong Pengarah Kastam membincangkan """"GST & SEKTOR HARTANAH"""" dalam siaran... ... ....",Neutral
5.38E+17,29/11/2014 3:23,14645084,clark gable,0,0,Johor,@emaazmann Moreover  Malaysia?��s GST rate at six per cent when enforced on April 1  2015 will be the lowest in Asean yo! hehe slmt belajar,Positive
5.39E+17,29/11/2014 13:49,738329016,SEED,2,1,Johor,Terima kasih diucapkan kepada En.Hafiz Dan En.Firdaus dpd @smecorp Malaysia bagi membantu Taklimat GST @lakssmithapic.twitter.com/LLMinC1a3w,Neutral
5.39E+17,29/11/2014 16:00,557600616,pacekal,0,0,Johor,@NASM_Aina hancur la Malaysia GST tak ada,Positive
5.39E+17,29/11/2014 18:18,284038829,Yuni Adorable,0,0,Selangor,"@bernamadotcom: UMNO: GST akan bela rakyat  bukan membebankan rakyat - Najib #UMNO2014"""" buktinya ape?",Negative
5.39E+17,29/11/2014 20:18,2163037771,gst wiarta,0,0,Johor,Sudah saatnya Kita besikap tegas terhadap Malaysia jika coba2 nyerempet Kapal Perang kita lagi  apalagi mencapkok Tanah air kita,Negative
5.39E+17,29/11/2014 20:23,2163037771,gst wiarta,0,0,Johor,Malaysia adalah Negara Boneka Comonwealth yg sebenarnya lemah  buktinya MH 370 sampai sekarang raib gara2 tidak punya radar yg canggih,Neutral
5.39E+17,29/11/2014 21:22,2163037771,gst wiarta,0,0,Johor,"setkabgoid: Pertemuan Seskab RI Andi Widjajanto dengan Seskab Malaysia Tan Sri Dr. Ali Hamsa (28/11) pic.twitter.com/Qxyl5XZR1U""""jgn mau didikte",Neutral
5.39E+17,29/11/2014 21:47,2163037771,gst wiarta,0,0,Johor,@Adit88Ramadhan Bangsa ini bangsa sendiri berhak dibela  mau dijilat  dicelupin  suka2 gua  lu mau bela malaysia ? Sana jadi TKI,Negative
5.39E+17,29/11/2014 23:15,1448353622,Mr alias...,0,0,Johor,Tahon depan minyak naik gst naik.ap nk jdi.makanan harian pu naik..lepas ini xthu nk ckp apa..biar je lh.yang penting malaysia aman...,Negative
5.39E+17,29/11/2014 23:36,1391270786,?��paesh?��,0,0,Johor,@PrinceBoMi @irfan_nazrun UMNO terus mara untuk rakyat malaysia!.gst ramai2,Negative
5.39E+17,1/12/2014 0:16,44399149,RameshRaoAKS******,2,1,Johor,Ya Pendidikan Percuma Di Norway! Tetapi GST nya 25% !!Di Malaysia GST Hanya 6% ! @mpkotabelud @rafiziramli @Keadilan_Daily @SoloRideJer,Positive
5.39E+17,1/12/2014 2:07,583555143,bard,0,0,Melaka,Pelaksanaan #GST turut menjadikan harga barang lebih berpatutan kepada pengguna #jp12 #malaysia,Positive
5.47E+17,1/12/2014 9:00,845285432,Zulhilmi Abu Salleh,6,3,Selangor,Menyampah pula asyik iklan GST je. Haih,Negative
5.39E+17,1/12/2014 11:21,325997936,cinta4MALAYSIA,0,0,Melaka,RTM_Malaysia: Sebanyak 174 143 syarikat yang mendaftar untuk Cukai Barang dan Perkhidmatan (GST) hingga 30 November  naik 723... ...,Neutral
5.39E+17,1/12/2014 11:22,2891514055,Penang Mari,0,0,Johor,- RTM_Malaysia: Sebanyak 174 143 syarikat yang mendaftar untuk Cukai Barang dan Perkhidmatan (GST) hingga 30 November  naik 723... ... .....,Neutral
